id,user_id,course_id,topic_id,subtopic_id,recommendation_type,recommendation_text,priority,status,source,created_at,updated_at
801,100,83,1081,1082,retry_mistakes,Retry previous mistakes in fork and exec to reduce repeated errors.,medium,active,performance_summary,"""2026-06-04T20:09:36.000Z""","""2026-06-04T20:09:36.000Z"""
802,100,83,1081,1084,review_subtopic,Review Interprocess Communication because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-10T20:03:42.000Z""","""2026-05-10T20:03:42.000Z"""
803,100,83,1081,1084,retry_mistakes,Retry previous mistakes in Interprocess Communication to reduce repeated errors.,medium,active,performance_summary,"""2026-05-10T20:03:42.000Z""","""2026-05-10T20:03:42.000Z"""
804,100,93,1233,1235,review_subtopic,Practice Introduction to Engineering Geology Governing Principles because your accuracy is 0%.,high,active,performance_summary,"""2026-05-25T11:50:17.000Z""","""2026-05-25T11:50:17.000Z"""
805,100,93,1233,1235,retry_mistakes,Retry previous mistakes in Introduction to Engineering Geology Governing Principles to reduce repeated errors.,high,active,performance_summary,"""2026-05-25T11:50:17.000Z""","""2026-05-25T11:50:17.000Z"""
806,100,93,1241,1244,review_subtopic,Practice Introduction to Engineering Geology Result Verification because your accuracy is 0%.,high,active,performance_summary,"""2026-05-25T11:50:17.000Z""","""2026-05-25T11:50:17.000Z"""
807,100,93,1241,1244,retry_mistakes,Retry previous mistakes in Introduction to Engineering Geology Result Verification to reduce repeated errors.,high,active,performance_summary,"""2026-05-25T11:50:17.000Z""","""2026-05-25T11:50:17.000Z"""
808,101,39,466,467,review_subtopic,Review Shadow Prices because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
809,101,39,466,467,retry_mistakes,Retry previous mistakes in Shadow Prices to reduce repeated errors.,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
810,101,39,463,464,retry_mistakes,Retry previous mistakes in Binary Variables to reduce repeated errors.,medium,active,performance_summary,"""2026-05-15T15:15:38.000Z""","""2026-05-15T15:15:38.000Z"""
811,101,39,463,465,retry_mistakes,Retry previous mistakes in Assignment Constraints to reduce repeated errors.,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
812,101,39,460,461,review_subtopic,Review Shortest Path because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
813,101,39,460,461,retry_mistakes,Retry previous mistakes in Shortest Path to reduce repeated errors.,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
814,101,39,466,468,review_subtopic,Review Reduced Costs because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
815,101,39,466,468,retry_mistakes,Retry previous mistakes in Reduced Costs to reduce repeated errors.,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
816,101,39,457,459,review_subtopic,Review Objective Functions because this topic needs more practice (accuracy 29%).,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
817,101,39,457,459,retry_mistakes,Retry previous mistakes in Objective Functions to reduce repeated errors.,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
818,101,39,457,458,review_subtopic,Review Decision Variables because this topic needs more practice (accuracy 27%).,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
819,101,39,457,458,retry_mistakes,Retry previous mistakes in Decision Variables to reduce repeated errors.,medium,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
820,101,39,460,462,review_subtopic,Practice Minimum Spanning Tree because your accuracy is 0%.,high,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
821,101,39,460,462,retry_mistakes,Retry previous mistakes in Minimum Spanning Tree to reduce repeated errors.,high,active,performance_summary,"""2026-05-17T09:09:51.000Z""","""2026-05-17T09:09:51.000Z"""
822,101,155,2233,2234,review_subtopic,Practice Plot Commands because your accuracy is 0%.,high,active,performance_summary,"""2026-05-18T14:28:39.000Z""","""2026-05-18T14:28:39.000Z"""
823,101,155,2233,2234,retry_mistakes,Retry previous mistakes in Plot Commands to reduce repeated errors.,high,active,performance_summary,"""2026-05-18T14:28:39.000Z""","""2026-05-18T14:28:39.000Z"""
824,102,153,2197,2200,retry_mistakes,Retry previous mistakes in Error Propagation to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T17:27:19.000Z""","""2026-05-29T17:27:19.000Z"""
825,102,153,2197,2199,retry_mistakes,Retry previous mistakes in Calibration Curves to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T17:27:19.000Z""","""2026-05-29T17:27:19.000Z"""
826,102,44,523,525,review_subtopic,Review Electronic Materials Design Decisions because this topic needs more practice (accuracy 20%).,medium,active,performance_summary,"""2026-05-30T20:09:53.000Z""","""2026-05-30T20:09:53.000Z"""
827,102,44,523,525,retry_mistakes,Retry previous mistakes in Electronic Materials Design Decisions to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T20:09:53.000Z""","""2026-05-30T20:09:53.000Z"""
828,103,6,61,63,retry_mistakes,Retry previous mistakes in CPU Scheduling Metrics to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T14:43:32.000Z""","""2026-06-01T14:43:32.000Z"""
829,103,6,70,71,retry_mistakes,Retry previous mistakes in Threads to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T14:43:32.000Z""","""2026-06-01T14:43:32.000Z"""
830,103,6,70,72,retry_mistakes,Retry previous mistakes in Race Conditions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T14:43:32.000Z""","""2026-06-01T14:43:32.000Z"""
831,104,63,757,760,retry_mistakes,Retry previous mistakes in Equivalence Relations to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
832,104,63,757,758,retry_mistakes,Retry previous mistakes in Set Operations to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
833,104,63,765,768,review_subtopic,Practice Graph-Based Proofs because your accuracy is 0%.,high,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
834,104,63,765,768,retry_mistakes,Retry previous mistakes in Graph-Based Proofs to reduce repeated errors.,high,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
835,104,63,765,766,review_subtopic,Practice Induction because your accuracy is 0%.,high,active,performance_summary,"""2026-05-09T20:59:09.000Z""","""2026-05-09T20:59:09.000Z"""
836,104,63,765,766,retry_mistakes,Retry previous mistakes in Induction to reduce repeated errors.,high,active,performance_summary,"""2026-05-09T20:59:09.000Z""","""2026-05-09T20:59:09.000Z"""
837,104,63,761,764,review_subtopic,Practice Combinatorial Arguments because your accuracy is 0%.,high,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
838,104,63,761,764,retry_mistakes,Retry previous mistakes in Combinatorial Arguments to reduce repeated errors.,high,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
839,104,63,765,767,review_subtopic,Review Contradiction because this topic needs more practice (accuracy 29%).,medium,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
840,104,63,765,767,retry_mistakes,Retry previous mistakes in Contradiction to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
841,104,63,753,754,review_subtopic,Practice Truth Tables because your accuracy is 0%.,high,active,performance_summary,"""2026-05-09T19:22:56.000Z""","""2026-05-09T19:22:56.000Z"""
842,104,63,753,754,retry_mistakes,Retry previous mistakes in Truth Tables to reduce repeated errors.,high,active,performance_summary,"""2026-05-09T19:22:56.000Z""","""2026-05-09T19:22:56.000Z"""
843,104,63,761,762,review_subtopic,Review Injective and Surjective Functions because this topic needs more practice (accuracy 13%).,medium,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
844,104,63,761,762,retry_mistakes,Retry previous mistakes in Injective and Surjective Functions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
845,104,63,753,755,review_subtopic,Practice Logical Equivalence because your accuracy is 0%.,high,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
846,104,63,753,755,retry_mistakes,Retry previous mistakes in Logical Equivalence to reduce repeated errors.,high,active,performance_summary,"""2026-06-05T20:04:48.000Z""","""2026-06-05T20:04:48.000Z"""
847,104,63,757,759,retry_mistakes,Retry previous mistakes in Cartesian Products to reduce repeated errors.,medium,active,performance_summary,"""2026-05-09T19:22:56.000Z""","""2026-05-09T19:22:56.000Z"""
848,104,63,753,756,review_subtopic,Practice Inference Rules because your accuracy is 0%.,high,active,performance_summary,"""2026-05-06T17:30:55.000Z""","""2026-05-06T17:30:55.000Z"""
849,104,63,753,756,retry_mistakes,Retry previous mistakes in Inference Rules to reduce repeated errors.,high,active,performance_summary,"""2026-05-06T17:30:55.000Z""","""2026-05-06T17:30:55.000Z"""
850,104,27,319,321,review_subtopic,Practice Routh-Hurwitz Criterion because your accuracy is 0%.,high,active,performance_summary,"""2026-05-24T19:12:56.000Z""","""2026-05-24T19:12:56.000Z"""
851,104,27,319,321,retry_mistakes,Retry previous mistakes in Routh-Hurwitz Criterion to reduce repeated errors.,high,active,performance_summary,"""2026-05-24T19:12:56.000Z""","""2026-05-24T19:12:56.000Z"""
852,104,27,319,320,review_subtopic,Practice Poles and Zeros because your accuracy is 0%.,high,active,performance_summary,"""2026-05-26T14:42:34.000Z""","""2026-05-26T14:42:34.000Z"""
853,104,27,319,320,retry_mistakes,Retry previous mistakes in Poles and Zeros to reduce repeated errors.,high,active,performance_summary,"""2026-05-26T14:42:34.000Z""","""2026-05-26T14:42:34.000Z"""
854,104,164,2369,2371,review_subtopic,Practice Molecular Weight Distribution because your accuracy is 0%.,high,active,performance_summary,"""2026-06-09T18:01:36.000Z""","""2026-06-09T18:01:36.000Z"""
855,104,164,2369,2371,retry_mistakes,Retry previous mistakes in Molecular Weight Distribution to reduce repeated errors.,high,active,performance_summary,"""2026-06-09T18:01:36.000Z""","""2026-06-09T18:01:36.000Z"""
856,105,104,1417,1420,retry_mistakes,Retry previous mistakes in Steel Structures 1 Result Verification to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T20:27:49.000Z""","""2026-06-03T20:27:49.000Z"""
857,105,104,1413,1414,retry_mistakes,Retry previous mistakes in Steel Structures 1 Model Setup to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T20:27:49.000Z""","""2026-06-03T20:27:49.000Z"""
858,105,104,1413,1415,retry_mistakes,Retry previous mistakes in Steel Structures 1 Calculation Procedures to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T20:27:49.000Z""","""2026-06-03T20:27:49.000Z"""
859,105,104,1409,1410,retry_mistakes,Retry previous mistakes in Steel Structures 1 Key Quantities to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T20:27:49.000Z""","""2026-06-03T20:27:49.000Z"""
860,105,104,1413,1416,retry_mistakes,Retry previous mistakes in Steel Structures 1 Assumption Checks to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T20:27:49.000Z""","""2026-06-03T20:27:49.000Z"""
861,105,104,1421,1423,retry_mistakes,Retry previous mistakes in Steel Structures 1 Failure Modes to reduce repeated errors.,medium,active,performance_summary,"""2026-05-31T13:36:00.000Z""","""2026-05-31T13:36:00.000Z"""
862,105,104,1409,1412,retry_mistakes,Retry previous mistakes in Steel Structures 1 Standard Representations to reduce repeated errors.,medium,active,performance_summary,"""2026-05-31T13:36:00.000Z""","""2026-05-31T13:36:00.000Z"""
863,105,154,2213,2216,review_subtopic,Review Reactive Systems because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-02T11:08:48.000Z""","""2026-06-02T11:08:48.000Z"""
864,105,154,2213,2216,retry_mistakes,Retry previous mistakes in Reactive Systems to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T11:08:48.000Z""","""2026-06-02T11:08:48.000Z"""
865,105,154,2209,2210,review_subtopic,Review Units and Dimensions because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-02T11:08:48.000Z""","""2026-06-02T11:08:48.000Z"""
866,105,154,2209,2210,retry_mistakes,Retry previous mistakes in Units and Dimensions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T11:08:48.000Z""","""2026-06-02T11:08:48.000Z"""
867,106,192,2821,2822,retry_mistakes,Retry previous mistakes in Anthropometry to reduce repeated errors.,medium,active,performance_summary,"""2026-06-16T12:53:01.000Z""","""2026-06-16T12:53:01.000Z"""
868,106,192,2829,2830,review_subtopic,Review Mental Workload because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-11T08:57:26.000Z""","""2026-06-11T08:57:26.000Z"""
869,106,192,2829,2830,retry_mistakes,Retry previous mistakes in Mental Workload to reduce repeated errors.,medium,active,performance_summary,"""2026-06-11T08:57:26.000Z""","""2026-06-11T08:57:26.000Z"""
870,106,192,2821,2823,retry_mistakes,Retry previous mistakes in Posture to reduce repeated errors.,medium,active,performance_summary,"""2026-06-16T12:53:01.000Z""","""2026-06-16T12:53:01.000Z"""
871,106,192,2829,2831,review_subtopic,Review Fatigue because this topic needs more practice (accuracy 17%).,medium,active,performance_summary,"""2026-06-15T18:00:42.000Z""","""2026-06-15T18:00:42.000Z"""
872,106,192,2829,2831,retry_mistakes,Retry previous mistakes in Fatigue to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T18:00:42.000Z""","""2026-06-15T18:00:42.000Z"""
873,106,192,2817,2820,review_subtopic,Practice Decision Errors because your accuracy is 0%.,high,active,performance_summary,"""2026-06-16T12:53:01.000Z""","""2026-06-16T12:53:01.000Z"""
874,106,192,2817,2820,retry_mistakes,Retry previous mistakes in Decision Errors to reduce repeated errors.,high,active,performance_summary,"""2026-06-16T12:53:01.000Z""","""2026-06-16T12:53:01.000Z"""
875,106,192,2817,2819,review_subtopic,Review Memory Load because this topic needs more practice (accuracy 43%).,medium,active,performance_summary,"""2026-06-16T12:53:01.000Z""","""2026-06-16T12:53:01.000Z"""
876,106,192,2817,2819,retry_mistakes,Retry previous mistakes in Memory Load to reduce repeated errors.,medium,active,performance_summary,"""2026-06-16T12:53:01.000Z""","""2026-06-16T12:53:01.000Z"""
877,106,192,2825,2827,retry_mistakes,Retry previous mistakes in Cognitive Walkthrough to reduce repeated errors.,medium,active,performance_summary,"""2026-06-16T12:53:01.000Z""","""2026-06-16T12:53:01.000Z"""
878,106,192,2825,2828,retry_mistakes,Retry previous mistakes in Error Prevention to reduce repeated errors.,medium,active,performance_summary,"""2026-06-16T12:53:01.000Z""","""2026-06-16T12:53:01.000Z"""
