question_id,image_required,reason,old_template,title
2132,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - applied calculation 12
2133,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - applied calculation 13
2134,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - applied calculation 14
2135,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - applied calculation 15
2136,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - applied calculation 16
2137,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - edge case design check 1
2138,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - edge case design check 2
2139,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - edge case design check 3
2140,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - edge case design check 4
2141,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - edge case design check 5
2142,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - edge case design check 6
2143,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - edge case design check 7
2144,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics 2 - edge case design check 8
2177,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Structural Statics 2 - concept check 1
2183,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Structural Statics 2 - concept check 7
2184,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Structural Statics 2 - concept check 8
2276,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Construction Methods - concept check 4
2288,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Construction Methods - applied calculation 8
2300,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Construction Methods - edge case design check 4
2373,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Structural Dynamics - concept check 5
2404,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Engineer Training and Construction Practice - concept check 4
2416,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Engineer Training and Construction Practice - applied calculation 8
2428,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Engineer Training and Construction Practice - edge case design check 4
2471,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Finite Elements - concept check 7
2483,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Finite Elements - applied calculation 11
2495,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Finite Elements - edge case design check 7
2597,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Systems Analysis - concept check 5
2609,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Systems Analysis - applied calculation 9
2621,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Systems Analysis - edge case design check 5
2665,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 1
2666,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 2
2667,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 3
2668,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 4
2669,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 5
2670,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 6
2671,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 7
2672,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 8
2673,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 9
2674,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 10
2675,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 11
2676,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 12
2677,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 13
2678,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 14
2679,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 15
2680,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - applied calculation 16
2681,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - edge case design check 1
2682,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - edge case design check 2
2683,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - edge case design check 3
2684,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - edge case design check 4
2685,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - edge case design check 5
2686,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - edge case design check 6
2687,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - edge case design check 7
2688,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fundamentals of Transportation Engineering - edge case design check 8
2730,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Time Domain - minority carrier concentration
2750,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Testing - minority carrier concentration
2849,False,removed_data_only_or_non_structural_visual_v5,matrix_only,Notation - matrix independence
2853,False,removed_data_only_or_non_structural_visual_v5,matrix_only,Functions - matrix independence
2854,False,removed_data_only_or_non_structural_visual_v5,equations_system,Functions - 2x2 linear system
2855,False,removed_data_only_or_non_structural_visual_v5,characteristic_polynomial,Functions - characteristic polynomial
2856,False,removed_data_only_or_non_structural_visual_v5,determinant,Functions - determinant edge case
2857,False,removed_data_only_or_non_structural_visual_v5,matrix_only,Equations - matrix independence
2858,False,removed_data_only_or_non_structural_visual_v5,equations_system,Equations - 2x2 linear system
2859,False,removed_data_only_or_non_structural_visual_v5,characteristic_polynomial,Equations - characteristic polynomial
2860,False,removed_data_only_or_non_structural_visual_v5,determinant,Equations - determinant edge case
2861,False,removed_data_only_or_non_structural_visual_v5,matrix_only,Transformations - matrix independence
2862,False,removed_data_only_or_non_structural_visual_v5,equations_system,Transformations - 2x2 linear system
2863,False,removed_data_only_or_non_structural_visual_v5,characteristic_polynomial,Transformations - characteristic polynomial
2864,False,removed_data_only_or_non_structural_visual_v5,determinant,Transformations - determinant edge case
2865,False,removed_data_only_or_non_structural_visual_v5,matrix_only,Modeling - matrix independence
2869,False,removed_data_only_or_non_structural_visual_v5,matrix_only,Interpretation - matrix independence
2870,False,removed_data_only_or_non_structural_visual_v5,equations_system,Interpretation - 2x2 linear system
2871,False,removed_data_only_or_non_structural_visual_v5,characteristic_polynomial,Interpretation - characteristic polynomial
2872,False,removed_data_only_or_non_structural_visual_v5,determinant,Interpretation - determinant edge case
