id,user_id,course_id,topic_id,subtopic_id,session_type,status,total_questions,answered_count,correct_count,earned_score,total_max_score,started_at,completed_at,created_at,updated_at
438,128,82,1061,,mixed,completed,7,7,3,7,16,"""2026-05-03T21:22:07.000Z""","""2026-05-03T21:47:07.000Z""","""2026-05-03T21:22:07.000Z""","""2026-05-03T21:47:07.000Z"""
439,128,1,7,,mistakes,completed,9,9,2,4,21,"""2026-06-01T18:23:02.000Z""","""2026-06-01T18:31:02.000Z""","""2026-06-01T18:23:02.000Z""","""2026-06-01T18:31:02.000Z"""
440,128,55,652,,mixed,completed,6,6,4,6,11,"""2026-05-17T10:40:43.000Z""","""2026-05-17T10:52:43.000Z""","""2026-05-17T10:40:43.000Z""","""2026-05-17T10:52:43.000Z"""
441,128,1,10,,mistakes,completed,6,6,2,3,13,"""2026-04-29T14:27:48.000Z""","""2026-04-29T14:35:48.000Z""","""2026-04-29T14:27:48.000Z""","""2026-04-29T14:35:48.000Z"""
442,128,29,340,,weak_area,completed,7,7,5,10,14,"""2026-05-12T21:29:58.000Z""","""2026-05-12T21:54:58.000Z""","""2026-05-12T21:29:58.000Z""","""2026-05-12T21:54:58.000Z"""
443,128,61,729,,mistakes,completed,9,9,6,9,17,"""2026-06-08T14:49:55.000Z""","""2026-06-08T14:58:55.000Z""","""2026-06-08T14:49:55.000Z""","""2026-06-08T14:58:55.000Z"""
444,129,126,1769,,mixed,completed,7,7,4,5,13,"""2026-05-26T13:25:57.000Z""","""2026-05-26T13:34:57.000Z""","""2026-05-26T13:25:57.000Z""","""2026-05-26T13:34:57.000Z"""
445,129,200,2949,,topic,completed,10,10,8,17,20,"""2026-05-27T16:35:58.000Z""","""2026-05-27T16:56:58.000Z""","""2026-05-27T16:35:58.000Z""","""2026-05-27T16:56:58.000Z"""
446,129,4,46,,topic,completed,9,9,9,19,19,"""2026-05-28T13:08:38.000Z""","""2026-05-28T13:24:38.000Z""","""2026-05-28T13:08:38.000Z""","""2026-05-28T13:24:38.000Z"""
447,129,200,2957,,mixed,completed,6,6,4,10,16,"""2026-05-29T08:30:05.000Z""","""2026-05-29T08:53:05.000Z""","""2026-05-29T08:30:05.000Z""","""2026-05-29T08:53:05.000Z"""
448,130,192,2817,,topic,completed,9,9,4,6,16,"""2026-06-13T16:09:13.000Z""","""2026-06-13T16:22:13.000Z""","""2026-06-13T16:09:13.000Z""","""2026-06-13T16:22:13.000Z"""
449,130,208,3085,,mixed,completed,10,10,7,13,20,"""2026-06-14T08:40:56.000Z""","""2026-06-14T08:56:56.000Z""","""2026-06-14T08:40:56.000Z""","""2026-06-14T08:56:56.000Z"""
450,130,63,753,,mixed,completed,9,9,6,11,18,"""2026-06-15T18:59:23.000Z""","""2026-06-15T19:19:23.000Z""","""2026-06-15T18:59:23.000Z""","""2026-06-15T19:19:23.000Z"""
451,130,231,3445,,mixed,completed,9,9,7,14,19,"""2026-05-08T13:38:44.000Z""","""2026-05-08T13:54:44.000Z""","""2026-05-08T13:38:44.000Z""","""2026-05-08T13:54:44.000Z"""
452,131,31,364,,mistakes,completed,9,9,7,10,16,"""2026-05-17T19:23:26.000Z""","""2026-05-17T19:48:26.000Z""","""2026-05-17T19:23:26.000Z""","""2026-05-17T19:48:26.000Z"""
453,131,131,1849,,mistakes,completed,8,8,4,7,16,"""2026-05-22T20:36:32.000Z""","""2026-05-22T20:52:32.000Z""","""2026-05-22T20:36:32.000Z""","""2026-05-22T20:52:32.000Z"""
454,131,131,1853,,weak_area,completed,6,6,2,4,11,"""2026-05-26T11:25:14.000Z""","""2026-05-26T11:48:14.000Z""","""2026-05-26T11:25:14.000Z""","""2026-05-26T11:48:14.000Z"""
455,131,137,1937,,mixed,completed,8,8,4,7,17,"""2026-05-15T18:13:09.000Z""","""2026-05-15T18:25:09.000Z""","""2026-05-15T18:13:09.000Z""","""2026-05-15T18:25:09.000Z"""
456,132,238,3553,,mixed,completed,9,9,5,12,20,"""2026-06-07T18:44:33.000Z""","""2026-06-07T19:04:33.000Z""","""2026-06-07T18:44:33.000Z""","""2026-06-07T19:04:33.000Z"""
457,132,52,619,,topic,completed,6,6,3,9,18,"""2026-06-12T10:52:32.000Z""","""2026-06-12T11:17:32.000Z""","""2026-06-12T10:52:32.000Z""","""2026-06-12T11:17:32.000Z"""
458,132,45,538,,mixed,completed,8,8,5,10,16,"""2026-05-10T19:54:58.000Z""","""2026-05-10T20:09:58.000Z""","""2026-05-10T19:54:58.000Z""","""2026-05-10T20:09:58.000Z"""
459,132,45,532,,topic,completed,6,6,3,3,9,"""2026-06-08T17:20:46.000Z""","""2026-06-08T17:39:46.000Z""","""2026-06-08T17:20:46.000Z""","""2026-06-08T17:39:46.000Z"""
460,133,165,2385,,weak_area,completed,7,7,6,13,16,"""2026-06-03T10:05:45.000Z""","""2026-06-03T10:24:45.000Z""","""2026-06-03T10:05:45.000Z""","""2026-06-03T10:24:45.000Z"""
461,133,228,3401,,mistakes,completed,6,6,4,8,13,"""2026-06-04T21:19:03.000Z""","""2026-06-04T21:36:03.000Z""","""2026-06-04T21:19:03.000Z""","""2026-06-04T21:36:03.000Z"""
462,133,150,2145,,weak_area,completed,7,7,5,9,13,"""2026-06-05T17:54:36.000Z""","""2026-06-05T18:14:36.000Z""","""2026-06-05T17:54:36.000Z""","""2026-06-05T18:14:36.000Z"""
463,133,109,1501,,mixed,completed,8,8,6,12,16,"""2026-05-22T17:25:56.000Z""","""2026-05-22T17:37:56.000Z""","""2026-05-22T17:25:56.000Z""","""2026-05-22T17:37:56.000Z"""
464,133,228,3401,,mistakes,completed,8,8,6,9,14,"""2026-06-09T08:50:54.000Z""","""2026-06-09T09:11:54.000Z""","""2026-06-09T08:50:54.000Z""","""2026-06-09T09:11:54.000Z"""
465,133,170,2465,,mistakes,completed,9,9,7,14,20,"""2026-05-18T13:37:04.000Z""","""2026-05-18T13:50:04.000Z""","""2026-05-18T13:37:04.000Z""","""2026-05-18T13:50:04.000Z"""
466,134,12,142,,weak_area,completed,6,6,6,9,9,"""2026-06-01T14:19:29.000Z""","""2026-06-01T14:44:29.000Z""","""2026-06-01T14:19:29.000Z""","""2026-06-01T14:44:29.000Z"""
467,134,49,580,,mistakes,completed,7,7,5,9,12,"""2026-05-15T21:20:49.000Z""","""2026-05-15T21:31:49.000Z""","""2026-05-15T21:20:49.000Z""","""2026-05-15T21:31:49.000Z"""
468,134,190,2793,,mixed,completed,8,8,8,15,15,"""2026-05-23T09:59:25.000Z""","""2026-05-23T10:15:25.000Z""","""2026-05-23T09:59:25.000Z""","""2026-05-23T10:15:25.000Z"""
469,134,127,1777,,topic,completed,6,6,3,5,13,"""2026-05-10T19:31:03.000Z""","""2026-05-10T19:55:03.000Z""","""2026-05-10T19:31:03.000Z""","""2026-05-10T19:55:03.000Z"""
470,134,12,142,,mistakes,completed,7,7,7,15,15,"""2026-06-12T18:44:53.000Z""","""2026-06-12T19:01:53.000Z""","""2026-06-12T18:44:53.000Z""","""2026-06-12T19:01:53.000Z"""
471,134,23,268,,mixed,completed,8,8,6,9,14,"""2026-05-04T21:16:14.000Z""","""2026-05-04T21:25:14.000Z""","""2026-05-04T21:16:14.000Z""","""2026-05-04T21:25:14.000Z"""
472,135,95,1273,,mixed,completed,6,6,3,4,13,"""2026-06-04T14:15:52.000Z""","""2026-06-04T14:24:52.000Z""","""2026-06-04T14:15:52.000Z""","""2026-06-04T14:24:52.000Z"""
473,135,121,1685,,weak_area,completed,7,7,1,3,16,"""2026-05-05T19:14:47.000Z""","""2026-05-05T19:22:47.000Z""","""2026-05-05T19:14:47.000Z""","""2026-05-05T19:22:47.000Z"""
474,135,224,3337,,mistakes,completed,9,9,2,3,16,"""2026-06-02T09:49:36.000Z""","""2026-06-02T10:09:36.000Z""","""2026-06-02T09:49:36.000Z""","""2026-06-02T10:09:36.000Z"""
475,135,64,769,,mixed,completed,9,9,6,12,18,"""2026-05-12T19:15:17.000Z""","""2026-05-12T19:25:17.000Z""","""2026-05-12T19:15:17.000Z""","""2026-05-12T19:25:17.000Z"""
476,136,13,151,,mistakes,completed,9,9,6,15,20,"""2026-05-13T10:09:14.000Z""","""2026-05-13T10:33:14.000Z""","""2026-05-13T10:09:14.000Z""","""2026-05-13T10:33:14.000Z"""
477,136,95,1269,,mixed,completed,8,8,4,7,16,"""2026-05-13T07:50:26.000Z""","""2026-05-13T08:13:26.000Z""","""2026-05-13T07:50:26.000Z""","""2026-05-13T08:13:26.000Z"""
478,136,13,154,,topic,completed,9,9,7,12,14,"""2026-05-10T12:00:39.000Z""","""2026-05-10T12:12:39.000Z""","""2026-05-10T12:00:39.000Z""","""2026-05-10T12:12:39.000Z"""
479,136,238,3557,,topic,completed,9,9,2,3,19,"""2026-05-22T17:43:31.000Z""","""2026-05-22T18:07:31.000Z""","""2026-05-22T17:43:31.000Z""","""2026-05-22T18:07:31.000Z"""
480,136,190,2785,,topic,completed,6,6,4,7,11,"""2026-04-30T21:17:46.000Z""","""2026-04-30T21:33:46.000Z""","""2026-04-30T21:17:46.000Z""","""2026-04-30T21:33:46.000Z"""
481,137,55,649,,weak_area,completed,6,6,5,8,9,"""2026-06-10T17:44:33.000Z""","""2026-06-10T18:04:33.000Z""","""2026-06-10T17:44:33.000Z""","""2026-06-10T18:04:33.000Z"""
482,137,220,3265,,topic,completed,10,10,7,14,21,"""2026-05-19T18:10:38.000Z""","""2026-05-19T18:24:38.000Z""","""2026-05-19T18:10:38.000Z""","""2026-05-19T18:24:38.000Z"""
483,137,28,331,,mistakes,completed,7,7,6,11,14,"""2026-04-29T18:32:49.000Z""","""2026-04-29T18:54:49.000Z""","""2026-04-29T18:32:49.000Z""","""2026-04-29T18:54:49.000Z"""
484,137,28,325,,mixed,completed,8,8,5,12,18,"""2026-05-25T12:34:00.000Z""","""2026-05-25T12:42:00.000Z""","""2026-05-25T12:34:00.000Z""","""2026-05-25T12:42:00.000Z"""
485,138,144,2061,,topic,completed,7,7,3,6,16,"""2026-05-29T16:06:32.000Z""","""2026-05-29T16:30:32.000Z""","""2026-05-29T16:06:32.000Z""","""2026-05-29T16:30:32.000Z"""
486,138,144,2057,,mistakes,completed,10,10,3,6,20,"""2026-05-17T15:30:50.000Z""","""2026-05-17T15:48:50.000Z""","""2026-05-17T15:30:50.000Z""","""2026-05-17T15:48:50.000Z"""
487,138,81,1045,,weak_area,completed,7,7,3,5,13,"""2026-05-14T14:16:56.000Z""","""2026-05-14T14:29:56.000Z""","""2026-05-14T14:16:56.000Z""","""2026-05-14T14:29:56.000Z"""
488,138,144,2061,,mistakes,completed,7,7,2,3,14,"""2026-05-13T11:06:19.000Z""","""2026-05-13T11:17:19.000Z""","""2026-05-13T11:06:19.000Z""","""2026-05-13T11:17:19.000Z"""
489,139,40,475,,mistakes,completed,9,9,6,11,17,"""2026-05-23T12:09:54.000Z""","""2026-05-23T12:27:54.000Z""","""2026-05-23T12:09:54.000Z""","""2026-05-23T12:27:54.000Z"""
490,139,130,1829,,mixed,completed,7,7,2,6,14,"""2026-05-24T17:18:29.000Z""","""2026-05-24T17:26:29.000Z""","""2026-05-24T17:18:29.000Z""","""2026-05-24T17:26:29.000Z"""
491,139,40,469,,weak_area,completed,8,8,6,12,16,"""2026-05-30T16:02:31.000Z""","""2026-05-30T16:14:31.000Z""","""2026-05-30T16:02:31.000Z""","""2026-05-30T16:14:31.000Z"""
492,139,34,406,,weak_area,completed,10,10,2,3,17,"""2026-05-21T19:06:49.000Z""","""2026-05-21T19:26:49.000Z""","""2026-05-21T19:06:49.000Z""","""2026-05-21T19:26:49.000Z"""
493,140,157,2257,,weak_area,completed,9,9,9,19,19,"""2026-06-16T15:57:11.000Z""","""2026-06-16T16:21:11.000Z""","""2026-06-16T15:57:11.000Z""","""2026-06-16T16:21:11.000Z"""
494,140,120,1677,,weak_area,completed,9,9,6,11,19,"""2026-06-17T20:03:07.000Z""","""2026-06-17T20:17:07.000Z""","""2026-06-17T20:03:07.000Z""","""2026-06-17T20:17:07.000Z"""
495,140,120,1665,,weak_area,completed,10,10,8,17,21,"""2026-06-18T21:03:01.000Z""","""2026-06-18T21:12:01.000Z""","""2026-06-18T21:03:01.000Z""","""2026-06-18T21:12:01.000Z"""
496,140,21,244,,topic,completed,9,9,7,13,18,"""2026-06-19T10:45:43.000Z""","""2026-06-19T11:07:43.000Z""","""2026-06-19T10:45:43.000Z""","""2026-06-19T11:07:43.000Z"""
497,141,138,1965,,mixed,completed,6,6,5,9,11,"""2026-06-08T20:15:30.000Z""","""2026-06-08T20:36:30.000Z""","""2026-06-08T20:15:30.000Z""","""2026-06-08T20:36:30.000Z"""
498,141,51,601,,topic,completed,6,6,5,10,11,"""2026-06-09T21:31:36.000Z""","""2026-06-09T21:56:36.000Z""","""2026-06-09T21:31:36.000Z""","""2026-06-09T21:56:36.000Z"""
499,141,100,1357,,mixed,completed,7,7,6,10,13,"""2026-06-10T08:50:58.000Z""","""2026-06-10T09:10:58.000Z""","""2026-06-10T08:50:58.000Z""","""2026-06-10T09:10:58.000Z"""
500,141,233,3473,,weak_area,completed,7,7,6,10,12,"""2026-06-11T20:06:28.000Z""","""2026-06-11T20:14:28.000Z""","""2026-06-11T20:06:28.000Z""","""2026-06-11T20:14:28.000Z"""
501,141,84,1089,,mixed,completed,6,6,5,11,13,"""2026-05-01T09:01:57.000Z""","""2026-05-01T09:23:57.000Z""","""2026-05-01T09:01:57.000Z""","""2026-05-01T09:23:57.000Z"""
502,141,104,1413,,mistakes,completed,10,10,5,9,19,"""2026-06-04T10:00:54.000Z""","""2026-06-04T10:20:54.000Z""","""2026-06-04T10:00:54.000Z""","""2026-06-04T10:20:54.000Z"""
503,142,69,857,,weak_area,completed,8,8,4,9,18,"""2026-05-14T16:18:25.000Z""","""2026-05-14T16:35:25.000Z""","""2026-05-14T16:18:25.000Z""","""2026-05-14T16:35:25.000Z"""
504,142,123,1713,,mixed,completed,7,7,2,2,15,"""2026-05-15T19:55:35.000Z""","""2026-05-15T20:06:35.000Z""","""2026-05-15T19:55:35.000Z""","""2026-05-15T20:06:35.000Z"""
505,142,200,2945,,weak_area,completed,6,6,5,8,11,"""2026-05-13T12:44:59.000Z""","""2026-05-13T13:07:59.000Z""","""2026-05-13T12:44:59.000Z""","""2026-05-13T13:07:59.000Z"""
506,142,45,535,,weak_area,completed,9,9,7,14,19,"""2026-05-24T17:45:33.000Z""","""2026-05-24T18:06:33.000Z""","""2026-05-24T17:45:33.000Z""","""2026-05-24T18:06:33.000Z"""
507,143,23,265,,mixed,completed,7,7,1,3,16,"""2026-05-13T12:59:39.000Z""","""2026-05-13T13:16:39.000Z""","""2026-05-13T12:59:39.000Z""","""2026-05-13T13:16:39.000Z"""
508,143,159,2289,,weak_area,completed,10,10,5,9,19,"""2026-05-08T20:06:51.000Z""","""2026-05-08T20:14:51.000Z""","""2026-05-08T20:06:51.000Z""","""2026-05-08T20:14:51.000Z"""
509,143,159,2293,,mixed,completed,8,8,3,4,17,"""2026-05-15T20:38:31.000Z""","""2026-05-15T20:53:31.000Z""","""2026-05-15T20:38:31.000Z""","""2026-05-15T20:53:31.000Z"""
510,143,144,2057,,weak_area,completed,6,6,5,12,14,"""2026-05-20T21:04:52.000Z""","""2026-05-20T21:14:52.000Z""","""2026-05-20T21:04:52.000Z""","""2026-05-20T21:14:52.000Z"""
511,143,23,265,,mixed,completed,10,10,7,13,20,"""2026-05-01T11:19:45.000Z""","""2026-05-01T11:35:45.000Z""","""2026-05-01T11:19:45.000Z""","""2026-05-01T11:35:45.000Z"""
512,144,70,869,,mixed,completed,8,8,8,17,17,"""2026-06-09T21:10:50.000Z""","""2026-06-09T21:30:50.000Z""","""2026-06-09T21:10:50.000Z""","""2026-06-09T21:30:50.000Z"""
513,144,233,3481,,mixed,completed,9,9,6,11,18,"""2026-06-10T20:59:29.000Z""","""2026-06-10T21:19:29.000Z""","""2026-06-10T20:59:29.000Z""","""2026-06-10T21:19:29.000Z"""
514,144,55,658,,mistakes,completed,9,9,7,14,19,"""2026-05-19T08:47:58.000Z""","""2026-05-19T09:08:58.000Z""","""2026-05-19T08:47:58.000Z""","""2026-05-19T09:08:58.000Z"""
515,144,2,19,,weak_area,completed,9,9,6,8,15,"""2026-04-28T15:06:06.000Z""","""2026-04-28T15:17:06.000Z""","""2026-04-28T15:06:06.000Z""","""2026-04-28T15:17:06.000Z"""
516,144,25,295,,mistakes,completed,7,7,7,13,13,"""2026-05-13T17:32:30.000Z""","""2026-05-13T17:42:30.000Z""","""2026-05-13T17:32:30.000Z""","""2026-05-13T17:42:30.000Z"""
517,144,70,877,,weak_area,completed,10,10,9,15,17,"""2026-05-22T18:32:56.000Z""","""2026-05-22T18:41:56.000Z""","""2026-05-22T18:32:56.000Z""","""2026-05-22T18:41:56.000Z"""
518,145,61,729,,weak_area,completed,8,8,7,15,17,"""2026-05-26T19:53:05.000Z""","""2026-05-26T20:03:05.000Z""","""2026-05-26T19:53:05.000Z""","""2026-05-26T20:03:05.000Z"""
519,145,70,877,,mixed,completed,8,8,7,15,18,"""2026-05-27T08:24:56.000Z""","""2026-05-27T08:45:56.000Z""","""2026-05-27T08:24:56.000Z""","""2026-05-27T08:45:56.000Z"""
520,145,70,865,,mistakes,completed,7,7,6,12,15,"""2026-05-28T15:37:32.000Z""","""2026-05-28T15:58:32.000Z""","""2026-05-28T15:37:32.000Z""","""2026-05-28T15:58:32.000Z"""
521,145,12,142,,mixed,completed,8,8,7,15,18,"""2026-05-04T13:06:39.000Z""","""2026-05-04T13:22:39.000Z""","""2026-05-04T13:06:39.000Z""","""2026-05-04T13:22:39.000Z"""
522,146,102,1377,,topic,completed,7,7,6,12,15,"""2026-06-08T09:31:32.000Z""","""2026-06-08T09:54:32.000Z""","""2026-06-08T09:31:32.000Z""","""2026-06-08T09:54:32.000Z"""
523,146,235,3509,,weak_area,completed,10,10,6,10,20,"""2026-05-10T10:46:58.000Z""","""2026-05-10T11:01:58.000Z""","""2026-05-10T10:46:58.000Z""","""2026-05-10T11:01:58.000Z"""
524,146,82,1061,,topic,completed,9,9,7,11,16,"""2026-05-12T14:27:04.000Z""","""2026-05-12T14:47:04.000Z""","""2026-05-12T14:27:04.000Z""","""2026-05-12T14:47:04.000Z"""
525,146,237,3545,,weak_area,completed,8,8,5,8,15,"""2026-06-11T10:24:39.000Z""","""2026-06-11T10:35:39.000Z""","""2026-06-11T10:24:39.000Z""","""2026-06-11T10:35:39.000Z"""
526,146,235,3509,,mistakes,completed,9,9,7,14,17,"""2026-05-22T20:30:19.000Z""","""2026-05-22T20:45:19.000Z""","""2026-05-22T20:30:19.000Z""","""2026-05-22T20:45:19.000Z"""
527,146,235,3505,,mixed,completed,10,10,7,14,21,"""2026-06-08T13:56:39.000Z""","""2026-06-08T14:17:39.000Z""","""2026-06-08T13:56:39.000Z""","""2026-06-08T14:17:39.000Z"""
528,147,13,145,,topic,completed,10,10,2,5,25,"""2026-05-15T21:25:21.000Z""","""2026-05-15T21:49:21.000Z""","""2026-05-15T21:25:21.000Z""","""2026-05-15T21:49:21.000Z"""
529,147,68,833,,mistakes,completed,7,7,3,5,16,"""2026-05-16T13:50:29.000Z""","""2026-05-16T13:58:29.000Z""","""2026-05-16T13:50:29.000Z""","""2026-05-16T13:58:29.000Z"""
530,147,120,1677,,mistakes,completed,9,9,5,11,20,"""2026-05-17T11:02:34.000Z""","""2026-05-17T11:13:34.000Z""","""2026-05-17T11:02:34.000Z""","""2026-05-17T11:13:34.000Z"""
531,147,13,154,,weak_area,completed,9,9,5,7,15,"""2026-06-01T10:38:24.000Z""","""2026-06-01T10:52:24.000Z""","""2026-06-01T10:38:24.000Z""","""2026-06-01T10:52:24.000Z"""
532,148,51,610,,weak_area,completed,6,6,3,5,11,"""2026-06-02T13:18:30.000Z""","""2026-06-02T13:36:30.000Z""","""2026-06-02T13:18:30.000Z""","""2026-06-02T13:36:30.000Z"""
533,148,172,2501,,weak_area,completed,7,7,5,10,15,"""2026-05-14T08:02:10.000Z""","""2026-05-14T08:22:10.000Z""","""2026-05-14T08:02:10.000Z""","""2026-05-14T08:22:10.000Z"""
534,148,153,2193,,topic,completed,8,8,7,14,16,"""2026-05-28T20:58:14.000Z""","""2026-05-28T21:07:14.000Z""","""2026-05-28T20:58:14.000Z""","""2026-05-28T21:07:14.000Z"""
535,148,25,289,,mistakes,completed,8,8,6,12,17,"""2026-05-31T07:37:23.000Z""","""2026-05-31T08:01:23.000Z""","""2026-05-31T07:37:23.000Z""","""2026-05-31T08:01:23.000Z"""
536,148,14,157,,weak_area,completed,10,10,7,15,22,"""2026-05-06T10:06:30.000Z""","""2026-05-06T10:29:30.000Z""","""2026-05-06T10:06:30.000Z""","""2026-05-06T10:29:30.000Z"""
537,149,152,2177,,topic,completed,10,10,9,15,17,"""2026-06-08T20:44:20.000Z""","""2026-06-08T20:55:20.000Z""","""2026-06-08T20:44:20.000Z""","""2026-06-08T20:55:20.000Z"""
538,149,70,869,,mixed,completed,9,9,6,12,18,"""2026-05-13T19:25:09.000Z""","""2026-05-13T19:39:09.000Z""","""2026-05-13T19:25:09.000Z""","""2026-05-13T19:39:09.000Z"""
539,149,148,2117,,topic,completed,8,8,4,6,15,"""2026-05-01T12:39:19.000Z""","""2026-05-01T13:00:19.000Z""","""2026-05-01T12:39:19.000Z""","""2026-05-01T13:00:19.000Z"""
540,149,9,106,,weak_area,completed,7,7,2,4,14,"""2026-06-09T19:54:25.000Z""","""2026-06-09T20:17:25.000Z""","""2026-06-09T19:54:25.000Z""","""2026-06-09T20:17:25.000Z"""
541,150,163,2353,,mistakes,completed,8,8,2,5,19,"""2026-05-19T21:29:37.000Z""","""2026-05-19T21:39:37.000Z""","""2026-05-19T21:29:37.000Z""","""2026-05-19T21:39:37.000Z"""
542,150,109,1501,,mistakes,completed,6,6,3,6,13,"""2026-05-20T12:23:15.000Z""","""2026-05-20T12:36:15.000Z""","""2026-05-20T12:23:15.000Z""","""2026-05-20T12:36:15.000Z"""
543,150,8,94,,mixed,completed,6,6,4,6,10,"""2026-05-21T18:13:24.000Z""","""2026-05-21T18:30:24.000Z""","""2026-05-21T18:13:24.000Z""","""2026-05-21T18:30:24.000Z"""
544,150,163,2357,,mistakes,completed,10,10,5,11,22,"""2026-05-11T15:07:35.000Z""","""2026-05-11T15:21:35.000Z""","""2026-05-11T15:07:35.000Z""","""2026-05-11T15:21:35.000Z"""
545,151,208,3081,,weak_area,completed,9,9,7,13,17,"""2026-05-11T11:27:09.000Z""","""2026-05-11T11:41:09.000Z""","""2026-05-11T11:27:09.000Z""","""2026-05-11T11:41:09.000Z"""
546,151,100,1357,,mistakes,completed,10,10,9,15,17,"""2026-06-11T17:57:25.000Z""","""2026-06-11T18:05:25.000Z""","""2026-06-11T17:57:25.000Z""","""2026-06-11T18:05:25.000Z"""
547,151,45,535,,topic,completed,6,6,5,10,13,"""2026-04-29T13:07:35.000Z""","""2026-04-29T13:25:35.000Z""","""2026-04-29T13:07:35.000Z""","""2026-04-29T13:25:35.000Z"""
548,151,68,837,,topic,completed,8,8,8,16,16,"""2026-05-20T08:33:28.000Z""","""2026-05-20T08:46:28.000Z""","""2026-05-20T08:33:28.000Z""","""2026-05-20T08:46:28.000Z"""
549,151,94,1253,,mixed,completed,9,9,7,12,16,"""2026-05-24T14:07:34.000Z""","""2026-05-24T14:22:34.000Z""","""2026-05-24T14:07:34.000Z""","""2026-05-24T14:22:34.000Z"""
550,152,144,2057,,mistakes,completed,8,8,4,8,16,"""2026-05-28T14:38:26.000Z""","""2026-05-28T14:48:26.000Z""","""2026-05-28T14:38:26.000Z""","""2026-05-28T14:48:26.000Z"""
551,152,144,2049,,mixed,completed,9,9,2,2,16,"""2026-06-08T09:22:25.000Z""","""2026-06-08T09:33:25.000Z""","""2026-06-08T09:22:25.000Z""","""2026-06-08T09:33:25.000Z"""
552,152,240,3589,,topic,completed,9,9,5,8,18,"""2026-05-20T08:47:18.000Z""","""2026-05-20T09:00:18.000Z""","""2026-05-20T08:47:18.000Z""","""2026-05-20T09:00:18.000Z"""
553,152,22,256,,mixed,completed,6,6,3,6,14,"""2026-06-09T12:39:26.000Z""","""2026-06-09T12:54:26.000Z""","""2026-06-09T12:39:26.000Z""","""2026-06-09T12:54:26.000Z"""
554,153,83,1073,,mistakes,completed,6,6,4,6,10,"""2026-05-24T13:37:42.000Z""","""2026-05-24T13:53:42.000Z""","""2026-05-24T13:37:42.000Z""","""2026-05-24T13:53:42.000Z"""
555,153,164,2373,,mixed,completed,7,7,0,0,17,"""2026-06-07T10:52:21.000Z""","""2026-06-07T11:05:21.000Z""","""2026-06-07T10:52:21.000Z""","""2026-06-07T11:05:21.000Z"""
556,153,69,849,,mistakes,completed,7,7,3,5,16,"""2026-05-24T20:33:32.000Z""","""2026-05-24T20:45:32.000Z""","""2026-05-24T20:33:32.000Z""","""2026-05-24T20:45:32.000Z"""
557,153,4,40,,weak_area,completed,9,9,2,2,19,"""2026-05-01T09:51:35.000Z""","""2026-05-01T10:03:35.000Z""","""2026-05-01T09:51:35.000Z""","""2026-05-01T10:03:35.000Z"""
558,154,187,2741,,weak_area,completed,7,7,5,8,14,"""2026-05-29T12:42:39.000Z""","""2026-05-29T13:06:39.000Z""","""2026-05-29T12:42:39.000Z""","""2026-05-29T13:06:39.000Z"""
559,154,22,253,,mixed,completed,6,6,1,2,14,"""2026-05-30T12:28:37.000Z""","""2026-05-30T12:52:37.000Z""","""2026-05-30T12:28:37.000Z""","""2026-05-30T12:52:37.000Z"""
560,154,17,193,,topic,completed,7,7,5,11,17,"""2026-05-11T20:02:28.000Z""","""2026-05-11T20:13:28.000Z""","""2026-05-11T20:02:28.000Z""","""2026-05-11T20:13:28.000Z"""
561,154,83,1077,,topic,completed,8,8,3,7,18,"""2026-05-07T21:29:06.000Z""","""2026-05-07T21:49:06.000Z""","""2026-05-07T21:29:06.000Z""","""2026-05-07T21:49:06.000Z"""
562,154,25,298,,weak_area,completed,6,6,1,1,12,"""2026-05-27T20:05:34.000Z""","""2026-05-27T20:20:34.000Z""","""2026-05-27T20:05:34.000Z""","""2026-05-27T20:20:34.000Z"""
563,155,131,1841,,mixed,completed,6,6,2,3,13,"""2026-05-24T20:32:37.000Z""","""2026-05-24T20:50:37.000Z""","""2026-05-24T20:32:37.000Z""","""2026-05-24T20:50:37.000Z"""
564,155,105,1429,,topic,completed,8,8,4,6,16,"""2026-05-06T19:00:42.000Z""","""2026-05-06T19:10:42.000Z""","""2026-05-06T19:00:42.000Z""","""2026-05-06T19:10:42.000Z"""
565,155,7,79,,mistakes,completed,7,7,4,6,14,"""2026-05-27T09:01:33.000Z""","""2026-05-27T09:18:33.000Z""","""2026-05-27T09:01:33.000Z""","""2026-05-27T09:18:33.000Z"""
566,155,95,1269,,mistakes,completed,10,10,3,5,18,"""2026-05-04T17:20:39.000Z""","""2026-05-04T17:45:39.000Z""","""2026-05-04T17:20:39.000Z""","""2026-05-04T17:45:39.000Z"""
567,155,137,1945,,mixed,completed,6,6,3,5,13,"""2026-05-23T19:41:39.000Z""","""2026-05-23T20:04:39.000Z""","""2026-05-23T19:41:39.000Z""","""2026-05-23T20:04:39.000Z"""
568,156,160,2305,,weak_area,completed,9,9,7,12,15,"""2026-05-20T17:54:00.000Z""","""2026-05-20T18:07:00.000Z""","""2026-05-20T17:54:00.000Z""","""2026-05-20T18:07:00.000Z"""
569,156,167,2417,,mixed,completed,7,7,3,6,15,"""2026-05-21T11:13:03.000Z""","""2026-05-21T11:22:03.000Z""","""2026-05-21T11:13:03.000Z""","""2026-05-21T11:22:03.000Z"""
